,datetime,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
331,2011-06-19,2011_1709,840578.44816,-1337616.64766,-12.85413,75.49184,-0.004014580290162859,-0.07300318794409859,183.14763049166334,0.07311348921305524,0.3140000104904175,-3.9570000171661377
332,2011-06-20,2011_1709,843640.82369,-1343141.71908,-12.86666,75.43452,-0.01195261959317908,-0.09660872103663788,187.05290488007682,0.09734531368008512,2.053999900817871,-0.11800000071525574
333,2011-06-21,2011_1709,847206.00966,-1350759.34547,-12.90376,75.35866,-0.06862314232378686,-0.08077991810322546,220.34814885969425,0.10599306973172595,0.5849999785423279,-2.4820001125335693
334,2011-06-22,2011_1709,845891.62979,-1359822.33222,-13.11589,75.29514,-0.0674098038139885,-0.19504441149818308,199.06579386006163,0.20636473561854746,0.05700000002980232,-4.36299991607666
335,2011-06-23,2011_1709,849847.37748,-1377207.89702,-13.31988,75.14189,-0.06963960947180341,-0.20386974095908547,198.8595897046314,0.21543571311672052,-1.402999997138977,-2.947999954223633
336,2011-06-24,2011_1709,853977.00419,-1395357.66248,-13.53282,74.9819,-0.15066433748502697,-0.2345232074533751,212.71783560128569,0.27874877116145447,-0.164000004529953,0.5
337,2011-06-25,2011_1709,853451.33853,-1419435.81892,-13.98305,74.79749,-0.1610283285925946,-0.20315399659788014,218.40181093623184,0.2592328469600566,0.8659999966621399,3.4130001068115234
338,2011-06-26,2011_1709,850572.44125,-1441647.74637,-14.45913,74.63768,-0.15046771186457875,-0.09272189551546908,238.3576056300157,0.1767424177206577,1.3509999513626099,4.2870001792907715
339,2011-06-27,2011_1709,843446.45722,-1455153.66703,-14.90224,74.56457,-0.0583150291700295,-0.03120251168517107,241.8501854434723,0.06613803264812636,-0.5979999899864197,0.6660000085830688
340,2011-06-28,2011_1709,840439.29207,-1460012.72863,-15.07361,74.54005,-0.019533558863149256,-0.03582276187994173,208.60290350910248,0.04080233070018333,-0.6610000133514404,-1.8459999561309814
341,2011-06-29,2011_1709,840520.71633,-1463537.10955,-15.13091,74.51197,-0.033761775375810626,-0.04787045154595135,215.19431452836682,0.05857847392805628,2.010999917984009,3.1670000553131104
343,2011-06-18,2011_1724,632633.17524,-1211495.89099,-17.42681,77.43246,-0.008960039144725282,0.0023888162597929517,284.9282678564796,0.009273011625036418,0.39399999380111694,-0.6809999942779541
344,2011-06-19,2011_1724,631851.41952,-1211671.2778,-17.45927,77.43435,-0.00011139838461228955,-0.00022117813709787934,206.73252701469752,0.00024764766993516397,0.7450000047683716,1.7400000095367432
345,2011-06-20,2011_1724,631851.72133,-1211692.67243,-17.45967,77.43417,0.0019218051000985728,-0.0006827230320217048,109.55762899137426,0.002039471887822383,1.7740000486373901,0.40400001406669617
346,2011-06-21,2011_1724,632026.22423,-1211668.20137,-17.45271,77.43363,-0.002660439356714539,0.00013866441096000012,272.98360602787125,0.0026640505606355435,0.9240000247955322,-0.6639999747276306
347,2011-06-22,2011_1724,631816.88106,-1211763.88571,-17.46235,77.43374,-0.001279416734271559,0.0004321423248018725,288.6631737009177,0.0013504274022765044,1.5950000286102295,-0.4869999885559082
348,2011-06-23,2011_1724,631701.60091,-1211781.8855,-17.46698,77.43408,-0.0029711857404422556,-0.0032808414683121747,222.1645229003429,0.004426269924485421,-0.7799999713897705,0.37400001287460327
349,2011-06-24,2011_1724,631604.99863,-1212151.91319,-17.47774,77.4315,0.005343342311739187,0.003744109665021148,54.98085752464431,0.006524543221109585,-0.7179999947547913,-0.13899999856948853
350,2011-06-25,2011_1724,631864.93442,-1211651.69901,-17.45838,77.43445,-8.071063024561774e-05,0.00020768229965878948,338.7626060073192,0.0002228141454805059,-0.20499999821186066,1.281000018119812
351,2011-06-26,2011_1724,631850.45422,-1211639.01318,-17.45868,77.43461,-0.002686922451224336,0.0005475395443476018,281.51799743837364,0.0027421436526042496,-0.8809999823570251,2.2090001106262207
352,2011-06-27,2011_1724,631622.73754,-1211704.41023,-17.46841,77.43504,0.001489826584704921,-0.0009673058530478421,122.9946209221958,0.0017763062421311657,-0.7760000228881836,-0.7570000290870667
354,2011-06-18,2011_1729,655303.11498,-1105428.49888,-14.34035,78.17812,0.022606535995058838,0.01690247384017855,53.215239007555056,0.02822674426167161,-0.7319999933242798,-0.9570000171661377
355,2011-06-19,2011_1729,656238.58506,-1103176.25648,-14.25316,78.19145,0.03637040802279928,0.0035987451720257742,84.3491444152923,0.03654801699898479,1.906000018119812,0.22599999606609344
356,2011-06-20,2011_1729,658780.31267,-1101302.49091,-14.11286,78.19425,0.033867803049532394,0.019056185217424686,60.6351196451144,0.03886085792211375,1.399999976158142,1.0240000486373901
357,2011-06-21,2011_1729,660446.29546,-1098387.38676,-13.98204,78.20926,0.04499096219982539,0.014974323871839664,71.59103080849735,0.0474174762622903,1.13100004196167,-0.8140000104904175
358,2011-06-22,2011_1729,663110.97075,-1095275.49843,-13.80808,78.22103,0.03100873968522297,0.004683780567722664,81.41056852485224,0.03136048050130129,-0.550000011920929,0.1899999976158142
359,2011-06-23,2011_1729,665193.23474,-1093541.7702,-13.68816,78.2247,0.02213597764344034,-0.011424477033328058,117.29846096810991,0.024910242506164623,-0.8679999709129333,0.3659999966621399
360,2011-06-24,2011_1729,667340.20183,-1093391.13604,-13.60262,78.21567,0.02300089624770436,-0.018490489893063955,128.79590644952617,0.029511683189597314,-1.281999945640564,2.6029999256134033
361,2011-06-25,2011_1729,669868.78276,-1093719.47519,-13.51384,78.20106,0.01827262095837765,-0.04357737040199808,157.25099185793715,0.04725331615708553,-0.7760000228881836,3.0339999198913574
