datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind
2020-07-26 16:00:00,2019P144,-2.75129,79.6006,-0.192941729722236,-0.3996061706884083,0.4437472284087662,-2515.300785354375,-2.9049999713897705,-0.13099999725818634
2020-07-26 17:00:00,2019P144,-2.78421,79.5884,-0.15160119875630562,-0.3416882952609041,0.3738098642126123,-2516.594398185841,-2.9189999103546143,-0.20999999344348907
2020-07-26 18:00:00,2019P144,-2.80661,79.57807,-0.0816190789258524,-0.30605179874959126,0.316748129532859,-2528.8956229370065,-2.8340001106262207,-0.210999995470047
2020-07-26 19:00:00,2019P144,-2.81397,79.56822,-0.006119893432266238,-0.29816026034397075,0.29822306071799126,-2462.7927468555263,-2.546999931335449,-0.24699999392032623
2020-07-26 20:00:00,2019P144,-2.80885,79.55841,0.05016936609246728,-0.3119618841611138,0.31597022401402347,-2376.4696964771233,-2.1410000324249268,-0.5410000085830688
2020-07-26 21:00:00,2019P144,-2.79573,79.54765,0.08142562994504615,-0.3636856101605852,0.3726893562336128,-2345.568412547624,-1.8899999856948853,-1.0980000495910645
2020-07-26 22:00:00,2019P144,-2.77927,79.53443,0.07799954622617605,-0.4314931076259825,0.43848629527069266,-2374.3721466154357,-2.3459999561309814,-2.128000020980835
2020-07-26 23:00:00,2019P144,-2.76742,79.5192,0.03801521890006462,-0.48155407461834865,0.4830522576798021,-2306.9027755129905,-2.5799999237060547,-2.010999917984009
2020-07-27 00:00:00,2019P144,-2.76548,79.50268,-0.012502838493349877,-0.5078012799753799,0.5079551760884271,-2217.1128992582553,-2.759999990463257,-1.7120000123977661
2020-07-27 01:00:00,2019P144,-2.77193,79.48572,-0.05852995448998358,-0.4987100508709587,0.5021329210600654,-2370.120444213032,-2.696000099182129,-1.2309999465942383
2020-07-27 02:00:00,2019P144,-2.78661,79.4698,-0.09922130691679598,-0.4526096317662502,0.4633576874444381,-2394.660604986851,-2.5360000133514404,-0.9610000252723694
2020-07-27 03:00:00,2019P144,-2.80771,79.45588,-0.1206539309836249,-0.39604555775851746,0.41401624953865823,-2478.434394974897,-2.3369998931884766,-0.7260000109672546
2020-07-27 04:00:00,2019P144,-2.83007,79.44369,-0.11148944410309966,-0.3318951003471881,0.350120341855323,-2444.048195838282,-2.2200000286102295,-0.546999990940094
2020-07-27 05:00:00,2019P144,-2.84783,79.434,-0.07548028549085793,-0.2624276430918763,0.2730669173600834,-2348.6904643751695,-2.184000015258789,-0.3970000147819519
2020-07-27 06:00:00,2019P144,-2.85721,79.42639,-0.0251491149694361,-0.22253292123797533,0.22394950104533132,-2344.149925379149,-2.2119998931884766,-0.3479999899864197
2020-07-27 07:00:00,2019P144,-2.85687,79.41933,0.032449572693855594,-0.21373202998157292,0.21618130217032602,-2343.1629089696276,-2.25,-0.5559999942779541
2020-07-27 08:00:00,2019P144,-2.84557,79.4123,0.080475196772754,-0.23132983764888693,0.24492805286915148,-2340.8558918072094,-2.5399999618530273,-0.5640000104904175
2020-07-27 09:00:00,2019P144,-2.82801,79.40408,0.10109588481551225,-0.280030966647949,0.2977208763395944,-2340.385900345752,-2.8540000915527344,-0.5080000162124634
2020-07-27 10:00:00,2019P144,-2.80934,79.39384,0.10104490731910118,-0.33024961953155874,0.3453619615647691,-2329.7512902091757,-2.7269999980926514,-0.07199999690055847
2020-07-27 11:00:00,2019P144,-2.79183,79.38231,0.0916729638540166,-0.36878852362260284,0.3800117201581011,-2318.302330463397,-3.0910000801086426,-0.5429999828338623
2020-07-27 12:00:00,2019P144,-2.77655,79.36953,0.07136705550278538,-0.4138536868751813,0.41996205870449566,-2309.987363904839,-4.3379998207092285,-0.984000027179718
2020-07-27 13:00:00,2019P144,-2.76633,79.35503,0.017154843832481947,-0.4525473256389343,0.452872355758075,-2311.69910446477,-5.145999908447266,-0.8410000205039978
2020-07-27 14:00:00,2019P144,-2.77041,79.3397,-0.07675691173135862,-0.4387365363968173,0.44540023784009297,-2300.1022342054916,-5.8429999351501465,-0.48100000619888306
2020-07-27 15:00:00,2019P144,-2.79365,79.32611,-0.15613065979467755,-0.34847543023699024,0.3818532550689817,-2290.588366342858,-6.361999988555908,0.13199999928474426
2020-07-27 16:00:00,2019P144,-2.82596,79.31673,-0.16796146874922316,-0.22333396365384336,0.27944429553263833,-2304.372356560411,-6.316999912261963,1.2489999532699585
2020-07-27 17:00:00,2019P144,-2.85337,79.31139,-0.11911519039486337,-0.12821474332451746,0.17500699697033958,-2281.026261199792,-5.954999923706055,2.0369999408721924
2020-07-27 18:00:00,2019P144,-2.86829,79.30828,-0.05714393168668601,-0.0822364429333437,0.10014120767666891,-2266.3779598985598,-5.609000205993652,2.3399999141693115
2020-07-27 19:00:00,2019P144,-2.87367,79.30597,-0.013907660484628336,-0.06387464748981411,0.06537119864362063,-2263.416830814998,-5.288000106811523,2.5380001068115234
2020-07-27 20:00:00,2019P144,-2.87323,79.30407,0.03419691394769132,-0.05067112684939443,0.0611309415904354,-2266.594387792755,-4.688000202178955,2.9170000553131104
2020-07-27 21:00:00,2019P144,-2.86153,79.30263,0.10371576346413858,-0.08965483955866341,0.13709467475886442,-2283.0777574702597,-4.051000118255615,3.2130000591278076
2020-07-27 22:00:00,2019P144,-2.83642,79.29816,0.1569309833384131,-0.21285860370508267,0.2644543792468537,-2330.7924863858716,-3.9070000648498535,2.687999963760376
2020-07-27 23:00:00,2019P144,-2.80586,79.2886,0.1470574156297366,-0.32379056494719294,0.35562088442682815,-2384.1338328253255,-4.1620001792907715,1.9570000171661377
